ProductID,ProductName,Category,BasePrice,OrderID,CustomerID,TotalPrice,Name,Email,Country,YearMonth,OrderYear,Profit
PROD5763,Natural,Electronics,307.05,ORD20763,CUST1763,790.75,Heather,avilamaria@lopez.com,Western Sahara,2/28/2023,2023,158.15
PROD5764,She,Clothing,293.39,ORD20764,CUST1764,792.74,Wesley,alexandragarcia@russell.com,Ukraine,12/31/2023,2023,158.548
PROD5765,Else,Books,451.24,ORD20765,CUST1765,1390.37,John,castrobrittany@yahoo.com,United Kingdom,8/31/2023,2023,278.074
PROD5766,Cold,Home & Kitchen,290.86,ORD20766,CUST1766,258.71,Lori,donaldgonzalez@gmail.com,Western Sahara,2/29/2024,2024,51.742
PROD5767,Hair,Electronics,12.81,ORD20767,CUST1767,1191.7,Jon,yorkkayla@yahoo.com,Falkland Islands (Malvinas),3/31/2023,2023,238.34
PROD5768,Majority,Home & Kitchen,273.49,ORD20768,CUST1768,607.3,Caitlin,dannyrandolph@yahoo.com,Antigua and Barbuda,5/31/2024,2024,121.46
PROD5769,With,Home & Kitchen,363.21,ORD20769,CUST1769,430.2,Jason,joannalee@yahoo.com,Brunei Darussalam,5/31/2024,2024,86.04
PROD5770,Friend,Toys,31.09,ORD20770,CUST1770,1003.99,April,kristy36@christian-ayala.com,Djibouti,12/31/2024,2024,200.798
PROD5771,Time,Toys,464.35,ORD20771,CUST1771,120.78,Cheryl,vhernandez@gmail.com,American Samoa,12/31/2024,2024,24.156
PROD5772,Then,Toys,39.01,ORD20772,CUST1772,586.08,Kenneth,rosetimothy@bruce.org,Gibraltar,10/31/2024,2024,117.216
PROD5773,Meet,Electronics,408.07,ORD20773,CUST1773,299.88,Samuel,brendaperez@yahoo.com,Georgia,11/30/2024,2024,59.976
PROD5774,Smile,Clothing,175.89,ORD20774,CUST1774,1468.24,Amber,troyduncan@yahoo.com,Saint Lucia,5/31/2023,2023,293.648
PROD5775,Material,Electronics,463.99,ORD20775,CUST1775,1120.24,Mikayla,sharonwong@gmail.com,Netherlands Antilles,6/30/2023,2023,224.048
PROD5776,Note,Electronics,59.23,ORD20776,CUST1776,994.92,Rebecca,davidrivera@patterson-gomez.com,Jersey,8/31/2023,2023,198.984
PROD5777,Save,Toys,443.58,ORD20777,CUST1777,1226.29,James,travis12@gonzalez.com,Albania,8/31/2024,2024,245.258
PROD5778,Guy,Home & Kitchen,300.08,ORD20778,CUST1778,725.99,Christina,hillsonia@gmail.com,Costa Rica,4/30/2024,2024,145.198
PROD5779,Individual,Clothing,15.83,ORD20779,CUST1779,538.49,Jessica,katie24@mayer.com,Montenegro,9/30/2024,2024,107.698
PROD5780,Small,Books,168.96,ORD20780,CUST1780,1202.55,Melanie,williammiller@gmail.com,Niue,4/30/2023,2023,240.51
PROD5781,The,Toys,16.34,ORD20781,CUST1781,209.87,Robert,mike83@johnson-lloyd.com,Honduras,10/31/2023,2023,41.974
PROD5782,Federal,Electronics,159.85,ORD20782,CUST1782,83.71,Nancy,amandahenry@walter.info,Trinidad and Tobago,7/31/2024,2024,16.742
PROD5783,Budget,Beauty,266.44,ORD20783,CUST1783,1259.36,Sara,qwilson@brown.info,Palestinian Territory,8/31/2024,2024,251.872
PROD5784,Together,Electronics,438.5,ORD20784,CUST1784,901.01,Haley,april16@hotmail.com,San Marino,6/30/2023,2023,180.202
PROD5785,Attorney,Home & Kitchen,412.94,ORD20785,CUST1785,1448.63,James,cortezamber@hotmail.com,Iceland,12/31/2023,2023,289.726
PROD5786,Into,Electronics,111.08,ORD20786,CUST1786,143.74,Sheena,joshuahurst@hotmail.com,Cyprus,3/31/2023,2023,28.748
PROD5787,Interview,Books,193.04,ORD20787,CUST1787,394.56,Joy,travis97@gmail.com,Poland,12/31/2024,2024,78.912
PROD5788,Natural,Books,399.09,ORD20788,CUST1788,396.21,Willie,hmartinez@peterson.info,Austria,4/30/2023,2023,79.242
PROD5789,Ago,Electronics,149.84,ORD20789,CUST1789,251.9,Brent,deborahdavis@powers-kennedy.net,Marshall Islands,6/30/2024,2024,50.38
PROD5790,War,Clothing,133.6,ORD20790,CUST1790,975.35,Madison,smithtony@mann-anderson.com,Belarus,12/31/2023,2023,195.07
PROD5791,There,Clothing,359,ORD20791,CUST1791,1472.75,Karen,kimberly24@gmail.com,Jordan,8/31/2023,2023,294.55
PROD5792,Represent,Home & Kitchen,251.06,ORD20792,CUST1792,262.74,Benjamin,mikebell@hotmail.com,Fiji,2/28/2025,2025,52.548
PROD5793,Positive,Home & Kitchen,328.02,ORD20793,CUST1793,560.66,Jorge,curryjoshua@hotmail.com,Bermuda,11/30/2023,2023,112.132
PROD5794,Staff,Toys,253.55,ORD20794,CUST1794,250.88,Michael,kwhite@chavez.com,Uganda,8/31/2023,2023,50.176
PROD5795,Get,Beauty,50.11,ORD20795,CUST1795,1368.98,Jorge,astein@hicks-atkinson.com,Estonia,10/31/2023,2023,273.796
PROD5796,Significant,Toys,201.64,ORD20796,CUST1796,1260.7,Caleb,alex09@snyder-quinn.com,French Polynesia,2/29/2024,2024,252.14
PROD5797,Night,Beauty,375.13,ORD20797,CUST1797,434.34,Laura,nbrooks@yahoo.com,Nigeria,6/30/2024,2024,86.868
PROD5798,Rule,Toys,412.5,ORD20798,CUST1798,583.89,James,joneslauren@hotmail.com,Mayotte,12/31/2024,2024,116.778
PROD5799,Thank,Home & Kitchen,170.09,ORD20799,CUST1799,547.68,Paul,marymoore@phillips-cline.com,Czech Republic,3/31/2024,2024,109.536
PROD5800,Thank,Books,329.18,ORD20800,CUST1800,978.63,Melissa,zodonnell@hotmail.com,Jordan,2/28/2023,2023,195.726
PROD5801,Deep,Toys,453.66,ORD20801,CUST1801,123.05,Deborah,hurleydouglas@gmail.com,Cayman Islands,11/30/2023,2023,24.61
PROD5802,Remember,Toys,182.02,ORD20802,CUST1802,823.4,Joshua,fwilliams@gmail.com,Kenya,5/31/2023,2023,164.68
PROD5803,Alone,Clothing,481.1,ORD20803,CUST1803,759.91,Lori,johnsonkayla@lucas.com,Mozambique,5/31/2023,2023,151.982
PROD5804,Change,Clothing,356.45,ORD20804,CUST1804,443.42,James,sanderslisa@hotmail.com,Thailand,5/31/2024,2024,88.684
PROD5805,Political,Toys,179.46,ORD20805,CUST1805,408.85,Eric,meyerlawrence@yahoo.com,Heard Island and McDonald Islands,9/30/2024,2024,81.77
PROD5806,Ten,Electronics,9.02,ORD20806,CUST1806,602.27,Matthew,mariawatts@gmail.com,Saudi Arabia,3/31/2024,2024,120.454
PROD5807,Anyone,Home & Kitchen,153.65,ORD20807,CUST1807,390.24,Lisa,sharon87@myers-nunez.org,China,12/31/2024,2024,78.048
PROD5808,Decade,Clothing,424.85,ORD20808,CUST1808,1416.33,Maria,lsimmons@franco-palmer.com,Ireland,6/30/2024,2024,283.266
PROD5809,Because,Clothing,75.21,ORD20809,CUST1809,1122.89,Ellen,cpeterson@yahoo.com,El Salvador,5/31/2023,2023,224.578
PROD5810,Behavior,Books,308.31,ORD20810,CUST1810,224.54,Justin,williamsmark@ross-evans.info,Saint Vincent and the Grenadines,5/31/2024,2024,44.908
PROD5811,Fast,Clothing,193.77,ORD20811,CUST1811,1495.66,Lisa,mcgrathdenise@rowe.org,Cayman Islands,12/31/2024,2024,299.132
PROD5812,Stage,Home & Kitchen,226.42,ORD20812,CUST1812,611.11,David,xyates@gmail.com,Wallis and Futuna,4/30/2024,2024,122.222
PROD5813,Rise,Beauty,361.09,ORD20813,CUST1813,116.8,Jon,rogerssean@chang.com,Hungary,7/31/2024,2024,23.36
PROD5814,Water,Books,27.6,ORD20814,CUST1814,952.88,Rebecca,danieljohn@ramirez.biz,Kyrgyz Republic,2/29/2024,2024,190.576
PROD5815,Hair,Clothing,345.65,ORD20815,CUST1815,111.81,Patricia,michael16@yahoo.com,Wallis and Futuna,10/31/2023,2023,22.362
PROD5816,Make,Beauty,31.2,ORD20816,CUST1816,184.1,Sara,cassandra39@yahoo.com,Bolivia,8/31/2024,2024,36.82
PROD5817,Anyone,Toys,121.03,ORD20817,CUST1817,1020.75,Andrea,dmartin@gray-brown.com,Guadeloupe,7/31/2023,2023,204.15
PROD5818,Though,Electronics,360.65,ORD20818,CUST1818,938.44,Ashley,wadeeric@calderon-west.com,Mali,11/30/2023,2023,187.688
PROD5819,Officer,Books,354.02,ORD20819,CUST1819,834.91,Margaret,josephwagner@hotmail.com,Falkland Islands (Malvinas),7/31/2023,2023,166.982
PROD5820,Each,Electronics,121.73,ORD20820,CUST1820,1315.69,Derek,imclaughlin@hotmail.com,Belarus,3/31/2024,2024,263.138
PROD5821,Represent,Beauty,369.36,ORD20821,CUST1821,496.94,Michele,parsonsjoseph@phillips.com,Barbados,9/30/2024,2024,99.388
PROD5822,Way,Toys,316.63,ORD20822,CUST1822,975.1,Tiffany,ylewis@chavez.biz,Netherlands Antilles,2/29/2024,2024,195.02
PROD5823,Total,Beauty,324.99,ORD20823,CUST1823,1407.33,Jacqueline,bonnie30@yahoo.com,Angola,4/30/2023,2023,281.466
PROD5824,Seek,Books,468.2,ORD20824,CUST1824,826.38,David,fali@shepherd-welch.com,Cameroon,5/31/2024,2024,165.276
PROD5825,Book,Home & Kitchen,38.47,ORD20825,CUST1825,216.03,Samuel,kimberly57@yahoo.com,Pitcairn Islands,9/30/2023,2023,43.206
PROD5826,Whatever,Beauty,135.23,ORD20826,CUST1826,393.11,Charles,dianaflores@gmail.com,Uzbekistan,1/31/2024,2024,78.622
PROD5827,Pull,Books,278.6,ORD20827,CUST1827,268.82,Heather,jamesbailey@hernandez.com,Svalbard & Jan Mayen Islands,9/30/2024,2024,53.764
PROD5828,She,Home & Kitchen,183.44,ORD20828,CUST1828,984.35,Katie,julie34@harris.net,Slovakia (Slovak Republic),6/30/2024,2024,196.87
PROD5829,Area,Electronics,158.18,ORD20829,CUST1829,1262.02,Thomas,emilywilson@hotmail.com,Greece,7/31/2023,2023,252.404
PROD5830,Stock,Clothing,482.73,ORD20830,CUST1830,1119.11,Rachel,wilsonsteven@garcia.biz,Tajikistan,3/31/2023,2023,223.822
PROD5831,Food,Home & Kitchen,334.34,ORD20831,CUST1831,645.3,Anna,archerkimberly@weiss-holt.info,Djibouti,6/30/2023,2023,129.06
PROD5832,Apply,Home & Kitchen,278.51,ORD20832,CUST1832,1235.86,Christopher,traci21@hotmail.com,Grenada,9/30/2023,2023,247.172
PROD5833,Allow,Clothing,47.66,ORD20833,CUST1833,548.18,Kathleen,stacy13@yahoo.com,Russian Federation,9/30/2024,2024,109.636
PROD5834,Sort,Books,388.09,ORD20834,CUST1834,1494.75,Stephanie,rfrancis@skinner.com,Panama,1/31/2025,2025,298.95
PROD5835,Dinner,Toys,313.78,ORD20835,CUST1835,274.67,David,ashley83@hotmail.com,Cape Verde,3/31/2024,2024,54.934
PROD5836,Ever,Toys,336.22,ORD20836,CUST1836,236.09,Timothy,matthewgarrison@harper-hunter.com,Georgia,2/29/2024,2024,47.218
PROD5837,Beautiful,Electronics,172.07,ORD20837,CUST1837,412.32,Francisco,mccoyfelicia@stewart.info,Isle of Man,1/31/2024,2024,82.464
PROD5838,Result,Books,207.36,ORD20838,CUST1838,215.17,Crystal,michaelarnold@hammond.com,Tajikistan,11/30/2024,2024,43.034
PROD5839,Environment,Toys,77.69,ORD20839,CUST1839,391.61,John,ctorres@hotmail.com,Brunei Darussalam,5/31/2024,2024,78.322
PROD5840,Job,Home & Kitchen,187.58,ORD20840,CUST1840,1348.74,Lisa,suzannelove@hotmail.com,Lebanon,9/30/2023,2023,269.748
PROD5841,Expert,Electronics,243,ORD20841,CUST1841,730,John,cwalters@perez.com,Netherlands,5/31/2024,2024,146
PROD5842,Action,Toys,149.83,ORD20842,CUST1842,1007.75,Laura,rowlandjenna@peterson.com,United Kingdom,4/30/2023,2023,201.55
PROD5843,Voice,Electronics,496.41,ORD20843,CUST1843,381.38,Lori,shawn29@yahoo.com,United States Minor Outlying Islands,10/31/2024,2024,76.276
PROD5844,Carry,Electronics,374.51,ORD20844,CUST1844,113.88,Yolanda,smoore@thompson-ryan.com,Korea,6/30/2023,2023,22.776
PROD5845,Alone,Beauty,72.61,ORD20845,CUST1845,1419.72,Nicholas,williamskatrina@jackson.com,Heard Island and McDonald Islands,4/30/2023,2023,283.944
PROD5846,Social,Clothing,304.69,ORD20846,CUST1846,1446.24,Timothy,jo98@acevedo.com,Gabon,4/30/2023,2023,289.248
PROD5847,Art,Books,62.42,ORD20847,CUST1847,675.03,Robert,curtis35@gregory-ramirez.com,Austria,1/31/2025,2025,135.006
PROD5848,These,Toys,5.33,ORD20848,CUST1848,1296.38,Leslie,xhebert@gmail.com,Andorra,7/31/2023,2023,259.276
PROD5849,Hope,Clothing,293.73,ORD20849,CUST1849,811.28,Brianna,turneranna@schwartz.com,Croatia,9/30/2023,2023,162.256
PROD5850,Admit,Toys,371.4,ORD20850,CUST1850,388.68,Kristin,keith17@jones.com,Benin,2/28/2023,2023,77.736
PROD5851,Source,Toys,314.37,ORD20851,CUST1851,741.22,John,kgarcia@yahoo.com,United States Virgin Islands,4/30/2023,2023,148.244
PROD5852,Partner,Clothing,496.05,ORD20852,CUST1852,879.42,Daniel,david55@hotmail.com,Estonia,12/31/2024,2024,175.884
PROD5853,Race,Home & Kitchen,487.99,ORD20853,CUST1853,1054.86,Jimmy,stephanierogers@jones-cantu.biz,Tokelau,1/31/2024,2024,210.972
PROD5854,Hope,Beauty,365.7,ORD20854,CUST1854,977.5,Troy,yherman@graves.com,Grenada,5/31/2024,2024,195.5
PROD5855,Travel,Home & Kitchen,194.6,ORD20855,CUST1855,1375.74,Thomas,carlyestrada@gmail.com,Turkmenistan,2/28/2023,2023,275.148
PROD5856,Have,Toys,57.05,ORD20856,CUST1856,1019.36,Cory,uthomas@yahoo.com,Tajikistan,12/31/2023,2023,203.872
PROD5857,Increase,Books,352.75,ORD20857,CUST1857,1393.6,Michael,littlekathryn@smith.net,Djibouti,1/31/2025,2025,278.72
PROD5858,State,Toys,178.35,ORD20858,CUST1858,152.88,Stacy,davidjoseph@gmail.com,Algeria,7/31/2024,2024,30.576
PROD5859,Word,Toys,157.88,ORD20859,CUST1859,795.7,Kimberly,mwilliams@gmail.com,Cayman Islands,4/30/2024,2024,159.14
PROD5860,Few,Books,259.8,ORD20860,CUST1860,1306.58,Aaron,codymayo@hotmail.com,Kenya,8/31/2023,2023,261.316
PROD5861,Analysis,Electronics,459.87,ORD20861,CUST1861,599.56,Lindsey,carterwilliam@hotmail.com,Rwanda,5/31/2023,2023,119.912
PROD5862,Thank,Home & Kitchen,49.29,ORD20862,CUST1862,254.83,Ashley,glennthomas@taylor-cline.com,Ukraine,2/28/2023,2023,50.966
PROD5863,Energy,Home & Kitchen,65.69,ORD20863,CUST1863,510.09,Christopher,cameronjohn@hotmail.com,Mayotte,9/30/2023,2023,102.018
PROD5864,Live,Clothing,393.42,ORD20864,CUST1864,418.62,Frank,joseph36@hotmail.com,Suriname,4/30/2023,2023,83.724
PROD5865,Dinner,Books,37.26,ORD20865,CUST1865,1296.85,Mikayla,brian23@yahoo.com,Iceland,2/29/2024,2024,259.37
PROD5866,Pay,Home & Kitchen,308.76,ORD20866,CUST1866,485.05,Lee,kenneth58@bennett.com,French Polynesia,11/30/2023,2023,97.01
PROD5867,Baby,Toys,145.63,ORD20867,CUST1867,924.74,Jason,jessica92@blackburn-reeves.biz,Mauritius,2/28/2023,2023,184.948
PROD5868,Could,Toys,460.9,ORD20868,CUST1868,1465.21,Bruce,pruittgary@hotmail.com,Slovakia (Slovak Republic),4/30/2024,2024,293.042
PROD5869,Key,Clothing,281.57,ORD20869,CUST1869,340.42,Michael,jakemoore@jones-smith.biz,Western Sahara,3/31/2023,2023,68.084
PROD5870,Ready,Books,374.81,ORD20870,CUST1870,931.89,Amy,gina34@gonzalez.com,South Africa,3/31/2023,2023,186.378
PROD5871,Good,Books,489.74,ORD20871,CUST1871,558.45,James,kimberlyfrank@mathews.info,Botswana,11/30/2024,2024,111.69
PROD5872,Weight,Home & Kitchen,378.84,ORD20872,CUST1872,1308.92,Cheryl,lbarrera@hotmail.com,Georgia,12/31/2024,2024,261.784
PROD5873,Should,Home & Kitchen,158.9,ORD20873,CUST1873,30.02,Ryan,wjones@hopkins.net,Madagascar,12/31/2023,2023,6.004
PROD5874,Here,Clothing,342.65,ORD20874,CUST1874,539.73,John,vdodson@yahoo.com,Saint Vincent and the Grenadines,4/30/2024,2024,107.946
PROD5875,Result,Toys,343.05,ORD20875,CUST1875,1477.51,Allison,millerterrance@hotmail.com,Montenegro,9/30/2024,2024,295.502
PROD5876,Suffer,Beauty,464.37,ORD20876,CUST1876,468.7,Mary,martinkatherine@hotmail.com,Palestinian Territory,7/31/2024,2024,93.74
PROD5877,They,Electronics,485.27,ORD20877,CUST1877,565.59,Stephanie,lisacarter@hotmail.com,Nigeria,4/30/2023,2023,113.118
PROD5878,Minute,Books,402.74,ORD20878,CUST1878,1393.83,Lisa,garciamichael@gmail.com,Lithuania,7/31/2023,2023,278.766
PROD5879,Employee,Toys,87.3,ORD20879,CUST1879,347,Amy,parkspaul@oliver-davis.net,China,1/31/2025,2025,69.4
PROD5880,Around,Beauty,428.45,ORD20880,CUST1880,1215.93,William,casey32@garcia.org,Bermuda,4/30/2023,2023,243.186
PROD5881,Scene,Electronics,238.45,ORD20881,CUST1881,1178.63,Amy,folson@gmail.com,Pitcairn Islands,11/30/2023,2023,235.726
PROD5882,Coach,Beauty,223.46,ORD20882,CUST1882,298.12,Mark,trujilloerika@cummings.com,Mali,4/30/2023,2023,59.624
PROD5883,Ball,Toys,279.19,ORD20883,CUST1883,1157.11,Melvin,stevenrichards@gmail.com,Reunion,1/31/2025,2025,231.422
PROD5884,Eight,Beauty,435.23,ORD20884,CUST1884,433.1,Cynthia,jmorgan@hotmail.com,Botswana,7/31/2024,2024,86.62
PROD5885,Mother,Books,219.59,ORD20885,CUST1885,200.29,Anna,sototimothy@carter.biz,Grenada,3/31/2023,2023,40.058
PROD5886,Life,Electronics,61.56,ORD20886,CUST1886,689.13,Melissa,krose@thompson-roach.com,Malaysia,3/31/2023,2023,137.826
PROD5887,Idea,Beauty,252.21,ORD20887,CUST1887,753.68,Joshua,rjackson@hotmail.com,Macedonia,5/31/2024,2024,150.736
PROD5888,About,Beauty,145.37,ORD20888,CUST1888,580.65,Patrick,robert07@jackson-hess.com,Antarctica (the territory South of 60 deg S),11/30/2024,2024,116.13
PROD5889,Out,Home & Kitchen,321.38,ORD20889,CUST1889,692.81,Christopher,umorgan@wiggins.com,Norfolk Island,11/30/2024,2024,138.562
PROD5890,Skill,Toys,383.47,ORD20890,CUST1890,610.58,Melinda,troy12@mcmillan.com,Cameroon,3/31/2023,2023,122.116
PROD5891,Little,Electronics,291.15,ORD20891,CUST1891,776.51,Peggy,smithsabrina@david.com,Tajikistan,7/31/2024,2024,155.302
PROD5892,Say,Electronics,311.3,ORD20892,CUST1892,688.6,Melissa,aaron36@sweeney.info,Mali,6/30/2023,2023,137.72
PROD5893,Interest,Toys,108.62,ORD20893,CUST1893,484.02,Jennifer,adamschristina@hotmail.com,Isle of Man,7/31/2024,2024,96.804
PROD5894,Page,Home & Kitchen,17.69,ORD20894,CUST1894,752.31,Krystal,jenniferdavis@hotmail.com,Costa Rica,3/31/2024,2024,150.462
PROD5895,Floor,Beauty,300.33,ORD20895,CUST1895,510.28,Gina,dshort@george.biz,Morocco,6/30/2023,2023,102.056
PROD5896,Meeting,Toys,449.01,ORD20896,CUST1896,745.3,Shawn,davidjones@gmail.com,Zambia,10/31/2023,2023,149.06
PROD5897,According,Clothing,360.05,ORD20897,CUST1897,58.09,Sandra,oliviaarnold@yahoo.com,Guam,1/31/2024,2024,11.618
PROD5898,Find,Clothing,446.72,ORD20898,CUST1898,952.83,Abigail,xjohnson@yahoo.com,Saint Martin,5/31/2023,2023,190.566
PROD5899,Truth,Clothing,341.63,ORD20899,CUST1899,1299.85,Joseph,lisaadams@hotmail.com,Madagascar,9/30/2024,2024,259.97
PROD5900,Modern,Toys,29.54,ORD20900,CUST1900,438.77,Manuel,thughes@martinez.com,Malaysia,2/28/2025,2025,87.754
PROD5901,Movie,Electronics,473.29,ORD20901,CUST1901,993.16,Linda,syu@sims.net,Korea,12/31/2023,2023,198.632
PROD5902,Sport,Electronics,247.95,ORD20902,CUST1902,155.16,Steven,melissa14@hotmail.com,Cambodia,1/31/2025,2025,31.032
PROD5903,Yes,Clothing,346.47,ORD20903,CUST1903,556.74,Michael,mowens@robinson-flores.com,Guatemala,9/30/2023,2023,111.348
PROD5904,Avoid,Electronics,357.9,ORD20904,CUST1904,73.36,Daniel,lfoley@lawson-harris.com,Jersey,10/31/2023,2023,14.672
PROD5905,Human,Beauty,311.08,ORD20905,CUST1905,1365.3,Lori,ghudson@fox.info,Haiti,7/31/2023,2023,273.06
PROD5906,Near,Electronics,437.44,ORD20906,CUST1906,1096.23,Jessica,kristinweeks@welch.com,Liechtenstein,7/31/2024,2024,219.246
PROD5907,Whose,Home & Kitchen,201.71,ORD20907,CUST1907,367.47,Kristen,david33@hotmail.com,Mozambique,8/31/2024,2024,73.494
PROD5908,Guess,Clothing,64.3,ORD20908,CUST1908,910.79,Catherine,bdelgado@medina.com,Montserrat,7/31/2024,2024,182.158
PROD5909,Gun,Beauty,34.49,ORD20909,CUST1909,356.78,Craig,cindygreen@gmail.com,Nicaragua,11/30/2023,2023,71.356
PROD5910,Score,Toys,420.54,ORD20910,CUST1910,195.55,Felicia,yvonne27@stone.net,Malaysia,6/30/2024,2024,39.11
PROD5911,Trade,Home & Kitchen,46.35,ORD20911,CUST1911,756.71,Rachel,noblewalter@yahoo.com,Yemen,1/31/2025,2025,151.342
PROD5912,Final,Toys,302.88,ORD20912,CUST1912,1496.8,Charles,heidi00@yahoo.com,Somalia,7/31/2023,2023,299.36
PROD5913,Any,Electronics,434.31,ORD20913,CUST1913,1469.66,Austin,andrewharris@hotmail.com,Guatemala,10/31/2023,2023,293.932
PROD5914,Carry,Electronics,356.34,ORD20914,CUST1914,650.69,Todd,jcarr@yahoo.com,Brunei Darussalam,12/31/2023,2023,130.138
PROD5915,Reflect,Clothing,30.55,ORD20915,CUST1915,1006.44,Katherine,dgates@yahoo.com,Guinea-Bissau,12/31/2023,2023,201.288
PROD5916,Score,Books,394.71,ORD20916,CUST1916,281.99,John,harrischristina@hawkins-rodriguez.com,Nepal,6/30/2023,2023,56.398
PROD5917,Run,Books,221.24,ORD20917,CUST1917,1048.55,Tiffany,blankenshipshannon@gmail.com,Afghanistan,2/29/2024,2024,209.71
PROD5918,Save,Books,15.59,ORD20918,CUST1918,302.12,Thomas,ostokes@gmail.com,San Marino,7/31/2023,2023,60.424
PROD5919,Score,Home & Kitchen,192.22,ORD20919,CUST1919,970.93,Charles,michaelwelch@gmail.com,Netherlands,10/31/2024,2024,194.186
PROD5920,Course,Books,261.81,ORD20920,CUST1920,814.49,Michael,katrinabarron@rios-collins.com,Tajikistan,4/30/2024,2024,162.898
PROD5921,Worker,Toys,207.5,ORD20921,CUST1921,903.76,Jonathan,randylittle@moore.com,Brunei Darussalam,6/30/2024,2024,180.752
PROD5922,Trouble,Home & Kitchen,24.38,ORD20922,CUST1922,428.4,Marc,ashley00@moore.com,Norway,3/31/2023,2023,85.68
PROD5923,Wind,Toys,477.36,ORD20923,CUST1923,1290.78,Austin,ana87@gmail.com,Sri Lanka,11/30/2024,2024,258.156
PROD5924,Get,Books,219.93,ORD20924,CUST1924,340.68,Derrick,tamara64@smith.com,Botswana,12/31/2024,2024,68.136
PROD5925,Oil,Electronics,74.96,ORD20925,CUST1925,1388.79,Jacob,destinystark@hotmail.com,Indonesia,12/31/2024,2024,277.758
PROD5926,This,Electronics,334.86,ORD20926,CUST1926,1285.87,Chad,arthurjackson@hotmail.com,Kyrgyz Republic,11/30/2024,2024,257.174
PROD5927,Act,Electronics,357.14,ORD20927,CUST1927,1305.92,Monica,fcarter@yahoo.com,Andorra,6/30/2024,2024,261.184
PROD5928,Respond,Toys,315.14,ORD20928,CUST1928,422.97,Jared,shall@yahoo.com,Israel,5/31/2024,2024,84.594
PROD5929,Me,Beauty,121.63,ORD20929,CUST1929,655.87,Elizabeth,ecantu@gmail.com,Mauritania,6/30/2023,2023,131.174
PROD5930,Book,Clothing,142.49,ORD20930,CUST1930,732.13,Dennis,tcobb@hotmail.com,South Georgia and the South Sandwich Islands,12/31/2023,2023,146.426
PROD5931,Act,Clothing,125.67,ORD20931,CUST1931,323.49,Christine,michellecrane@jenkins-chen.com,Belarus,10/31/2024,2024,64.698
PROD5932,Suddenly,Clothing,274.93,ORD20932,CUST1932,186.04,Andre,williamsstephen@gmail.com,Palau,12/31/2024,2024,37.208
PROD5933,Course,Clothing,323.01,ORD20933,CUST1933,1030.42,Daniel,qbean@hotmail.com,Wallis and Futuna,7/31/2023,2023,206.084
PROD5934,Now,Books,76.88,ORD20934,CUST1934,829.69,Ryan,jose29@anderson.info,Kiribati,11/30/2024,2024,165.938
PROD5935,Certain,Electronics,75.52,ORD20935,CUST1935,1445.84,Tiffany,dgreene@yahoo.com,Cape Verde,7/31/2023,2023,289.168
PROD5936,Less,Clothing,204.54,ORD20936,CUST1936,633.32,Mary,andrea80@lang.com,Puerto Rico,11/30/2024,2024,126.664
PROD5937,Act,Clothing,361.88,ORD20937,CUST1937,1162.25,Tanya,blevinsallison@wilkins.biz,Botswana,12/31/2023,2023,232.45
PROD5938,Hand,Beauty,94.57,ORD20938,CUST1938,34.91,Nancy,smithjuan@gmail.com,Nigeria,1/31/2024,2024,6.982
PROD5939,Thought,Beauty,457.04,ORD20939,CUST1939,1456.77,Amanda,millssarah@yahoo.com,Switzerland,12/31/2024,2024,291.354
PROD5940,Example,Beauty,230.33,ORD20940,CUST1940,1455,Joshua,foxloretta@johnson.biz,Heard Island and McDonald Islands,2/29/2024,2024,291
PROD5941,Rock,Clothing,80.07,ORD20941,CUST1941,1042.42,Christina,campbellanthony@hotmail.com,Sierra Leone,8/31/2023,2023,208.484
PROD5942,Beautiful,Home & Kitchen,125.74,ORD20942,CUST1942,1004.95,Jeremy,paula09@hotmail.com,Nicaragua,4/30/2023,2023,200.99
PROD5943,Research,Home & Kitchen,16.49,ORD20943,CUST1943,1367.32,Paul,davisjason@terry.com,Palestinian Territory,7/31/2024,2024,273.464
PROD5944,Prepare,Clothing,18.98,ORD20944,CUST1944,990.41,Carlos,donna71@gmail.com,Palestinian Territory,9/30/2024,2024,198.082
PROD5945,Ever,Clothing,306.6,ORD20945,CUST1945,1404.28,Jeffrey,zwells@perry-collins.net,Georgia,3/31/2023,2023,280.856
PROD5946,From,Electronics,252.82,ORD20946,CUST1946,1014.81,Robin,crobinson@gmail.com,Montenegro,2/29/2024,2024,202.962
PROD5947,Owner,Toys,73.6,ORD20947,CUST1947,645.45,Shelby,allenemily@gmail.com,Tunisia,8/31/2024,2024,129.09
PROD5948,Reason,Toys,87.44,ORD20948,CUST1948,318.73,Kristen,garygonzalez@morris.com,Belgium,7/31/2024,2024,63.746
PROD5949,Newspaper,Home & Kitchen,120.61,ORD20949,CUST1949,315.21,Michael,ihancock@hotmail.com,Ukraine,10/31/2024,2024,63.042
PROD5950,Four,Electronics,350.12,ORD20950,CUST1950,1041.44,Joseph,qparks@yahoo.com,Malawi,1/31/2024,2024,208.288
PROD5951,Source,Toys,55.76,ORD20951,CUST1951,359.86,Kaitlyn,lcannon@gmail.com,Nigeria,2/28/2023,2023,71.972
PROD5952,Across,Home & Kitchen,448.91,ORD20952,CUST1952,1252.27,Erica,ggilbert@perry-frederick.com,Mali,11/30/2024,2024,250.454
